Objects/abstract.c	_PyNumber_PowerNoMod
Objects/abstract.c	_PyNumber_InPlacePowerNoMod
Objects/call.c	_PyStack_UnpackDict
Objects/call.c	_PyStack_UnpackDict_Free
Objects/call.c	_PyStack_UnpackDict_FreeNoDecRef
Objects/clinic/typevarobject.c.h	typealias_reduce__doc__
Objects/clinic/typevarobject.c.h	typealias_reduce
Objects/clinic/typevarobject.c.h	typealias_new
Objects/codeobject.c	_PyLineTable_InitAddressRange
Objects/codeobject.c	_PyCode_InitAddressRange
Objects/dictobject.c	get_dict_state
Objects/dictobject.c	_PyDict_ClearFreeList
Objects/dictobject.c	unicode_get_hash
Objects/dictobject.c	dictkeys_decref
Objects/dictobject.c	dictkeys_get_index
Objects/dictobject.c	dictkeys_set_index
Objects/dictobject.c	calculate_log2_keysize
Objects/dictobject.c	estimate_log2_keysize
Objects/dictobject.c	empty_keys_struct
Objects/dictobject.c	get_index_from_order
Objects/dictobject.c	new_keys_object
Objects/dictobject.c	free_keys_object
Objects/dictobject.c	free_values
Objects/dictobject.c	new_dict
Objects/dictobject.c	unicodekeys_lookup_generic
Objects/dictobject.c	unicodekeys_lookup_unicode
Objects/dictobject.c	dictkeys_generic_lookup
Objects/dictobject.c	_PyDictKeys_StringLookup
Objects/dictobject.c	_Py_dict_lookup
Objects/dictobject.c	find_empty_slot
Objects/dictobject.c	insertion_resize
Objects/dictobject.c	insertdict
Objects/dictobject.c	insert_to_emptydict
Objects/dictobject.c	build_indices_generic
Objects/dictobject.c	build_indices_unicode
Objects/dictobject.c	dictresize
Objects/dictobject.c	dict_new_presized
Objects/dictobject.c	_PyDict_FromItems
Objects/dictobject.c	_PyDict_LookupIndex
Objects/dictobject.c	_PyDict_LoadGlobal
Objects/dictobject.c	_PyDict_SetItem_Take2
Objects/dictobject.c	_PyDictKeys_GetVersionForCurrentState
Objects/dictobject.c	dict_event_name
Objects/dictobject.c	_PyDict_SendEvent
Objects/floatobject.c	get_float_state
Objects/floatobject.c	_PyFloat_ExactDealloc
Objects/floatobject.c	_PyFloat_ClearFreeList
Objects/frameobject.c	_PyFrame_New_NoTrack
Objects/frameobject.c	_PyFrame_OpAlreadyRan
Objects/frameobject.c	frame_init_get_vars
Objects/frameobject.c	frame_get_var
Objects/frameobject.c	_PyFrame_GetLocals
Objects/frameobject.c	_PyFrame_FastToLocalsWithError
Objects/frameobject.c	_PyFrame_LocalsToFast
Objects/funcobject.c	_PyFunction_GetVersionForCurrentState
Objects/funcobject.c	_Py_set_function_type_params
Objects/genericaliasobject.c	tuple_index
Objects/genericaliasobject.c	tuple_add
Objects/genericaliasobject.c	tuple_extend
Objects/genericaliasobject.c	_Py_make_parameters
Objects/genericaliasobject.c	subs_tvars
Objects/genericaliasobject.c	_is_unpacked_typevartuple
Objects/genericaliasobject.c	_unpacked_tuple_args
Objects/genericaliasobject.c	_unpack_args
Objects/genericaliasobject.c	_Py_subs_parameters
Objects/genobject.c	_PyGen_GetCode
Objects/genobject.c	is_resume
Objects/genobject.c	_PyGen_yf
Objects/genobject.c	make_gen
Objects/genobject.c	_Py_MakeCoro
Objects/genobject.c	gen_is_coroutine
Objects/genobject.c	_PyCoro_GetAwaitableIter
Objects/genobject.c	compute_cr_origin
Objects/genobject.c	_PyAsyncGen_ClearFreeLists
Objects/genobject.c	_PyAsyncGenValueWrapperNew
Objects/listobject.c	list_resize
Objects/listobject.c	_PyList_ClearFreeList
Objects/listobject.c	_PyList_AppendTakeRefListResize
Objects/listobject.c	_PyList_FromArraySteal
Objects/longobject.c	_Py_DECREF_INT
Objects/longobject.c	is_medium_int
Objects/longobject.c	get_small_int
Objects/longobject.c	maybe_small_long
Objects/longobject.c	long_normalize
Objects/longobject.c	_PyLong_FromMedium
Objects/longobject.c	_PyLong_FromLarge
Objects/longobject.c	_PyLong_FromSTwoDigits
Objects/longobject.c	_PyLong_Negate
Objects/longobject.c	v_iadd
Objects/longobject.c	v_isub
Objects/longobject.c	x_add
Objects/longobject.c	x_sub
Objects/longobject.c	_PyLong_Add
Objects/longobject.c	_PyLong_Subtract
Objects/longobject.c	x_mul
Objects/longobject.c	kmul_split
Objects/longobject.c	k_mul
Objects/longobject.c	k_lopsided_mul
Objects/longobject.c	_PyLong_Multiply
Objects/obmalloc.c	_PyObject_VirtualAlloc
Objects/obmalloc.c	_PyObject_VirtualFree
Objects/sliceobject.c	_PyBuildSlice_Consume2
Objects/sliceobject.c	_PyBuildSlice_ConsumeRefs
Objects/stringlib/eq.h	unicode_eq
Objects/tupleobject.c	tuple_alloc
Objects/tupleobject.c	tuple_get_empty
Objects/tupleobject.c	_PyTuple_FromArray
Objects/tupleobject.c	_PyTuple_FromArraySteal
Objects/tupleobject.c	_PyTuple_ClearFreeList
Objects/tupleobject.c	maybe_freelist_pop
Objects/tupleobject.c	maybe_freelist_clear
Objects/typeobject.c	static_builtin_index_get
Objects/typeobject.c	static_builtin_state_get
Objects/typeobject.c	_PyStaticType_GetState
Objects/typeobject.c	lookup_tp_dict
Objects/typeobject.c	lookup_tp_mro
Objects/typeobject.c	lookup_maybe_method
